series_id                     	year	period	value	footnote_codes
ORUC1000004P00001172          	2020	A01	19.1	
ORUC1000004P00001173          	2020	A01	64.9	7
ORUC1000004P00001181          	2020	A01	65.8	7
ORUC1000004P00001182          	2020	A01	26.5	
ORUC1000004P00001190          	2020	A01	31.7	7
ORUC1000004P00001191          	2020	A01	19.0	
ORUC1000004P00001192          	2020	A01	29.2	
ORUC1000004P00001197          	2020	A01	90.1	7
ORUC1000004P00001198          	2020	A01	9.9	
ORUC1000004P00001205          	2020	A01	15.6	
ORUC1000004P00001206          	2020	A01	84.4	7
ORUC1000004Q00001149          	2020	A01	76.2	7
ORUC1000004Q00001150          	2020	A01	23.8	
ORUC1000004Q00001154          	2020	A01	3.7	
ORUC1000004Q00001155          	2020	A01	15.5	
ORUC1000004Q00001156          	2020	A01	37.3	
ORUC1000004Q00001157          	2020	A01	43.6	7
ORUC1000004Q00001160          	2020	A01	61.8	7
ORUC1000004Q00001161          	2020	A01	38.2	
ORUC1000004Q00001166          	2020	A01	51.2	7
ORUC1000004Q00001167          	2020	A01	37.8	
ORUC1000004Q00001171          	2020	A01	30.8	
ORUC1000004Q00001172          	2020	A01	16.9	
ORUC1000004Q00001173          	2020	A01	52.3	7
ORUC1000004Q00001180          	2020	A01	9.2	
ORUC1000004Q00001181          	2020	A01	82.8	7
ORUC1000004Q00001190          	2020	A01	26.6	
ORUC1000004Q00001191          	2020	A01	14.4	
ORUC1000004Q00001192          	2020	A01	31.0	7
ORUC1000004Q00001193          	2020	A01	17.9	
ORUC1000004Q00001194          	2020	A01	10.0	
ORUC1000004Q00001197          	2020	A01	82.3	7
ORUC1000004Q00001198          	2020	A01	17.7	
ORUC1000004Q00001205          	2020	A01	32.7	
ORUC1000004Q00001206          	2020	A01	67.3	7
ORUC1000004R00001149          	2020	A01	88.0	7
ORUC1000004R00001166          	2020	A01	52.6	7
ORUC1000004R00001173          	2020	A01	44.8	7
ORUC1000004R00001181          	2020	A01	65.6	7
ORUC1000004R00001202          	2020	A01	100.0	7
ORUC1000004Y00001149          	2020	A01	72.5	7
ORUC1000004Y00001150          	2020	A01	27.5	
ORUC1000004Y00001166          	2020	A01	56.9	7
ORUC1000004Y00001167          	2020	A01	42.1	
ORUC1000004Y00001173          	2020	A01	77.7	7
ORUC1000004Y00001176          	2020	A01	100.0	7
ORUC1000004Y00001181          	2020	A01	87.1	7
ORUC1000004Y00001187          	2020	A01	100.0	7
ORUC1000004Z00001149          	2020	A01	75.5	7
ORUC1000004Z00001150          	2020	A01	24.5	
ORUC1000004Z00001166          	2020	A01	42.2	
ORUC1000004Z00001167          	2020	A01	57.2	7
ORUC1000004Z00001171          	2020	A01	44.6	
ORUC1000004Z00001172          	2020	A01	9.7	
ORUC1000004Z00001173          	2020	A01	45.7	7
ORUC1000004Z00001187          	2020	A01	100.0	7
ORUC1000004Z00001197          	2020	A01	84.7	7
ORUC1000004Z00001198          	2020	A01	15.3	
ORUC1000004Z00001202          	2020	A01	100.0	7
ORUC1000004Z00001205          	2020	A01	64.2	7
ORUC1000004Z00001206          	2020	A01	35.8	
ORUC1000005C00001149          	2020	A01	78.5	7
ORUC1000005C00001150          	2020	A01	21.5	
ORUC1000005C00001156          	2020	A01	25.2	
ORUC1000005C00001157          	2020	A01	57.0	7
ORUC1000005C00001160          	2020	A01	55.1	7
ORUC1000005C00001161          	2020	A01	44.9	
ORUC1000005C00001166          	2020	A01	64.5	7
ORUC1000005C00001167          	2020	A01	34.1	
ORUC1000005C00001173          	2020	A01	85.2	7
ORUC1000005C00001180          	2020	A01	10.3	
ORUC1000005C00001181          	2020	A01	72.0	7
ORUC1000005C00001187          	2020	A01	100.0	7
ORUC1000005C00001197          	2020	A01	100.0	7
ORUC1000005C00001201          	2020	A01	31.1	
ORUC1000005C00001202          	2020	A01	68.9	7
ORUC1000005C00001205          	2020	A01	38.6	
ORUC1000005C00001206          	2020	A01	61.4	7
ORUC1000005E00001173          	2020	A01	73.5	7
ORUC1000005E00001181          	2020	A01	84.9	7
ORUC1000005E00001187          	2020	A01	100.0	7
ORUC1000005F00001149          	2020	A01	89.9	7
ORUC1000005F00001150          	2020	A01	10.1	
ORUC1000005F00001166          	2020	A01	53.9	7
ORUC1000005F00001171          	2020	A01	41.8	
ORUC1000005F00001187          	2020	A01	100.0	7
ORUC1000005F00001192          	2020	A01	13.1	
ORUC1000005F00001197          	2020	A01	92.5	7
ORUC1000005F00001202          	2020	A01	100.0	7
ORUC1000005F00001206          	2020	A01	58.2	7
ORUC1000005G00001149          	2020	A01	85.9	7
ORUC1000005G00001150          	2020	A01	14.1	
ORUC1000005G00001156          	2020	A01	47.9	7
ORUC1000005G00001157          	2020	A01	39.7	
ORUC1000005G00001160          	2020	A01	58.7	7
ORUC1000005G00001161          	2020	A01	41.3	
ORUC1000005G00001166          	2020	A01	57.4	7
ORUC1000005G00001167          	2020	A01	42.2	
ORUC1000005G00001171          	2020	A01	38.6	
ORUC1000005G00001172          	2020	A01	9.8	
ORUC1000005G00001173          	2020	A01	51.6	7
ORUC1000005G00001180          	2020	A01	16.9	
ORUC1000005G00001181          	2020	A01	75.3	7
ORUC1000005G00001182          	2020	A01	7.8	
ORUC1000005G00001187          	2020	A01	100.0	7
ORUC1000005G00001190          	2020	A01	26.1	
ORUC1000005G00001191          	2020	A01	16.4	
ORUC1000005G00001192          	2020	A01	33.0	7
ORUC1000005G00001197          	2020	A01	61.4	7
ORUC1000005G00001198          	2020	A01	38.6	
ORUC1000005G00001205          	2020	A01	24.2	
ORUC1000005G00001206          	2020	A01	75.8	7
ORUC1000005J00001149          	2020	A01	89.8	7
ORUC1000005J00001150          	2020	A01	10.2	
ORUC1000005J00001156          	2020	A01	55.8	7
ORUC1000005J00001157          	2020	A01	22.8	
ORUC1000005J00001160          	2020	A01	79.3	7
ORUC1000005J00001161          	2020	A01	20.7	
ORUC1000005J00001166          	2020	A01	33.5	
ORUC1000005J00001167          	2020	A01	61.1	7
ORUC1000005J00001171          	2020	A01	43.2	
ORUC1000005J00001172          	2020	A01	8.2	
ORUC1000005J00001173          	2020	A01	48.6	7
ORUC1000005J00001181          	2020	A01	68.1	7
ORUC1000005J00001182          	2020	A01	17.3	
ORUC1000005J00001190          	2020	A01	26.6	7
ORUC1000005J00001191          	2020	A01	23.2	
ORUC1000005J00001192          	2020	A01	18.5	
ORUC1000005J00001193          	2020	A01	7.1	
ORUC1000005J00001194          	2020	A01	24.7	
ORUC1000005J00001197          	2020	A01	61.6	7
ORUC1000005J00001198          	2020	A01	38.4	
ORUC1000005J00001205          	2020	A01	61.6	7
ORUC1000005J00001206          	2020	A01	38.4	
ORUC1000005M00001149          	2020	A01	73.3	7
ORUC1000005M00001156          	2020	A01	38.0	
ORUC1000005M00001157          	2020	A01	44.5	7
ORUC1000005M00001160          	2020	A01	80.7	7
ORUC1000005M00001161          	2020	A01	19.3	
ORUC1000005M00001166          	2020	A01	48.3	7
ORUC1000005M00001167          	2020	A01	46.7	
ORUC1000005M00001173          	2020	A01	59.3	7
ORUC1000005M00001176          	2020	A01	100.0	7
ORUC1000005M00001181          	2020	A01	48.4	7
ORUC1000005M00001182          	2020	A01	42.3	
ORUC1000005M00001197          	2020	A01	49.0	
ORUC1000005M00001198          	2020	A01	51.0	7
ORUC1000005O00001149          	2020	A01	94.3	7
ORUC1000005O00001156          	2020	A01	40.7	7
ORUC1000005O00001157          	2020	A01	31.5	
ORUC1000005O00001160          	2020	A01	79.6	7
ORUC1000005O00001161          	2020	A01	20.4	
ORUC1000005O00001166          	2020	A01	48.9	7
ORUC1000005O00001167          	2020	A01	45.4	
ORUC1000005O00001171          	2020	A01	61.5	7
ORUC1000005O00001176          	2020	A01	100.0	7
ORUC1000005O00001181          	2020	A01	53.3	7
ORUC1000005O00001182          	2020	A01	37.2	
ORUC1000005O00001187          	2020	A01	100.0	7
ORUC1000005O00001190          	2020	A01	56.3	7
ORUC1000005O00001191          	2020	A01	15.1	
ORUC1000005O00001192          	2020	A01	16.7	
ORUC1000005O00001197          	2020	A01	57.3	7
ORUC1000005O00001198          	2020	A01	42.7	
ORUC1000005O00001202          	2020	A01	100.0	7
ORUC1000005O00001205          	2020	A01	40.1	
ORUC1000005O00001206          	2020	A01	59.9	7
ORUC1000005S00001149          	2020	A01	88.0	7
ORUC1000005S00001156          	2020	A01	51.0	7
ORUC1000005S00001157          	2020	A01	42.3	
ORUC1000005S00001160          	2020	A01	46.5	
ORUC1000005S00001161          	2020	A01	53.5	7
ORUC1000005S00001167          	2020	A01	60.3	7
ORUC1000005S00001173          	2020	A01	69.3	7
ORUC1000005S00001176          	2020	A01	100.0	7
ORUC1000005S00001181          	2020	A01	79.5	7
ORUC1000005U00001149          	2020	A01	88.4	7
ORUC1000005U00001166          	2020	A01	79.8	7
ORUC1000005U00001173          	2020	A01	44.5	7
ORUC1000005U00001181          	2020	A01	64.6	7
ORUC1000005U00001187          	2020	A01	100.0	7
ORUC1000005U00001197          	2020	A01	100.0	7
ORUC1000005U00001202          	2020	A01	100.0	7
ORUC1000006D00001149          	2020	A01	57.4	7
ORUC1000006D00001150          	2020	A01	42.6	
ORUC1000006D00001166          	2020	A01	35.6	
ORUC1000006D00001167          	2020	A01	58.7	7
ORUC1000006D00001171          	2020	A01	38.3	
ORUC1000006D00001172          	2020	A01	4.2	
ORUC1000006D00001173          	2020	A01	57.5	7
ORUC1000006D00001197          	2020	A01	54.2	7
ORUC1000006D00001198          	2020	A01	45.8	
ORUC1000006D00001202          	2020	A01	100.0	7
ORUC1000006D00001205          	2020	A01	52.5	7
ORUC1000006D00001206          	2020	A01	47.5	
ORUC1000006E00001149          	2020	A01	94.1	7
ORUC1000006E00001197          	2020	A01	37.8	
ORUC1000006E00001198          	2020	A01	62.2	7
ORUC1000006E00001202          	2020	A01	100.0	7
ORUC1000006H00001149          	2020	A01	97.0	7
ORUC1000006H00001160          	2020	A01	51.2	7
ORUC1000006H00001161          	2020	A01	48.8	
ORUC1000006H00001166          	2020	A01	81.0	7
ORUC1000006H00001173          	2020	A01	65.6	7
ORUC1000006H00001190          	2020	A01	67.6	7
ORUC1000006H00001192          	2020	A01	22.7	
ORUC1000006H00001197          	2020	A01	49.9	
ORUC1000006H00001198          	2020	A01	50.1	7
ORUC1000006H00001202          	2020	A01	100.0	7
ORUC1000006I00001149          	2020	A01	99.3	7
ORUC1000006I00001154          	2020	A01	14.6	
ORUC1000006I00001155          	2020	A01	26.8	
ORUC1000006I00001156          	2020	A01	39.3	7
ORUC1000006I00001157          	2020	A01	19.2	
ORUC1000006I00001160          	2020	A01	59.7	7
ORUC1000006I00001161          	2020	A01	40.3	
ORUC1000006I00001166          	2020	A01	90.5	7
ORUC1000006I00001167          	2020	A01	3.7	
ORUC1000006I00001171          	2020	A01	35.0	
ORUC1000006I00001172          	2020	A01	3.6	
ORUC1000006I00001173          	2020	A01	61.4	7
ORUC1000006I00001176          	2020	A01	88.0	7
ORUC1000006I00001177          	2020	A01	12.0	
ORUC1000006I00001180          	2020	A01	20.1	
ORUC1000006I00001181          	2020	A01	57.4	7
ORUC1000006I00001182          	2020	A01	22.4	
ORUC1000006I00001186          	2020	A01	4.8	
ORUC1000006I00001187          	2020	A01	95.2	7
ORUC1000006I00001190          	2020	A01	35.4	7
ORUC1000006I00001191          	2020	A01	24.1	
ORUC1000006I00001192          	2020	A01	20.5	
ORUC1000006I00001193          	2020	A01	8.1	
ORUC1000006I00001194          	2020	A01	12.0	
ORUC1000006I00001197          	2020	A01	68.8	7
ORUC1000006I00001198          	2020	A01	31.2	
ORUC1000006I00001202          	2020	A01	100.0	7
ORUC1000006I00001205          	2020	A01	19.1	
ORUC1000006I00001206          	2020	A01	80.9	7
ORUC1000006L00001157          	2020	A01	61.6	7
ORUC1000006L00001173          	2020	A01	51.0	7
ORUC1000006L00001202          	2020	A01	100.0	7
ORUC1000006M00001149          	2020	A01	83.5	7
ORUC1000006M00001202          	2020	A01	100.0	7
ORUC1000006R00001149          	2020	A01	90.4	7
ORUC1000006R00001150          	2020	A01	9.6	
ORUC1000006R00001160          	2020	A01	66.9	7
ORUC1000006R00001161          	2020	A01	33.1	
ORUC1000006R00001166          	2020	A01	52.5	7
ORUC1000006R00001167          	2020	A01	37.9	
ORUC1000006R00001171          	2020	A01	28.0	
ORUC1000006R00001172          	2020	A01	5.8	
ORUC1000006R00001173          	2020	A01	66.3	7
ORUC1000006R00001186          	2020	A01	13.2	
ORUC1000006R00001187          	2020	A01	86.8	7
ORUC1000006R00001197          	2020	A01	53.6	7
ORUC1000006R00001198          	2020	A01	46.4	
ORUC1000006R00001202          	2020	A01	100.0	7
ORUC1000006R00001205          	2020	A01	31.0	
ORUC1000006R00001206          	2020	A01	69.0	7
ORUC1000006S00001149          	2020	A01	96.9	7
ORUC1000006S00001167          	2020	A01	60.4	7
ORUC1000006S00001171          	2020	A01	44.1	7
ORUC1000006S00001202          	2020	A01	100.0	7
ORUC1000006S00001205          	2020	A01	48.5	
ORUC1000006S00001206          	2020	A01	51.5	7
ORUC1000006U00001149          	2020	A01	87.0	7
ORUC1000006U00001150          	2020	A01	13.0	
ORUC1000006U00001156          	2020	A01	56.3	7
ORUC1000006U00001157          	2020	A01	28.3	
ORUC1000006U00001160          	2020	A01	54.4	7
ORUC1000006U00001161          	2020	A01	45.6	
ORUC1000006U00001166          	2020	A01	46.5	7
ORUC1000006U00001167          	2020	A01	45.8	
ORUC1000006U00001171          	2020	A01	30.9	
ORUC1000006U00001172          	2020	A01	11.3	
ORUC1000006U00001173          	2020	A01	57.8	7
ORUC1000006U00001176          	2020	A01	100.0	7
ORUC1000006U00001181          	2020	A01	42.9	
ORUC1000006U00001182          	2020	A01	48.9	7
ORUC1000006U00001190          	2020	A01	67.6	7
ORUC1000006U00001191          	2020	A01	16.4	
ORUC1000006U00001193          	2020	A01	2.6	
ORUC1000006U00001197          	2020	A01	32.7	
ORUC1000006U00001198          	2020	A01	67.3	7
ORUC1000006U00001202          	2020	A01	100.0	7
ORUC1000006U00001205          	2020	A01	73.9	7
ORUC1000006U00001206          	2020	A01	26.1	
ORUC1000006W00001149          	2020	A01	84.1	7
ORUC1000006W00001156          	2020	A01	27.3	
ORUC1000006W00001157          	2020	A01	64.0	7
ORUC1000006W00001176          	2020	A01	100.0	7
ORUC1000006W00001197          	2020	A01	65.7	7
ORUC1000006W00001198          	2020	A01	34.3	
ORUC1000006W00001202          	2020	A01	100.0	7
ORUC1000006W00001205          	2020	A01	90.0	7
ORUC1000006W00001206          	2020	A01	10.0	
ORUC1000006Y00001161          	2020	A01	57.9	7
ORUC1000006Y00001166          	2020	A01	85.1	7
ORUC1000006Y00001171          	2020	A01	37.8	
ORUC1000006Y00001181          	2020	A01	66.1	7
ORUC1000006Y00001190          	2020	A01	61.5	7
ORUC1000006Y00001197          	2020	A01	29.6	
ORUC1000006Y00001198          	2020	A01	70.4	7
ORUC1000007D00001149          	2020	A01	96.0	7
ORUC1000007D00001176          	2020	A01	100.0	7
ORUC1000007D00001187          	2020	A01	100.0	7
ORUC1000007D00001202          	2020	A01	100.0	7
ORUC1000007O00001149          	2020	A01	90.4	7
ORUC1000007O00001166          	2020	A01	56.6	7
ORUC1000007O00001167          	2020	A01	41.4	
ORUC1000007O00001173          	2020	A01	61.0	7
ORUC1000007O00001197          	2020	A01	50.2	7
ORUC1000007O00001198          	2020	A01	49.8	
ORUC1000007O00001202          	2020	A01	100.0	7
ORUC1000008D00001149          	2020	A01	86.8	7
ORUC1000008D00001166          	2020	A01	37.9	7
ORUC1000008D00001173          	2020	A01	36.9	
ORUC1000008D00001181          	2020	A01	80.2	7
ORUC1000008D00001197          	2020	A01	44.6	
ORUC1000008D00001198          	2020	A01	55.4	7
ORUC1000008D00001202          	2020	A01	100.0	7
ORUC1000008N00001166          	2020	A01	63.0	7
ORUC1000008N00001167          	2020	A01	34.3	
ORUC1000008N00001202          	2020	A01	100.0	7
ORUC1000008P00001149          	2020	A01	95.5	7
ORUC1000008P00001187          	2020	A01	100.0	7
ORUC1000008P00001202          	2020	A01	100.0	7
ORUC1000008P00001206          	2020	A01	100.0	7
ORUC1000008W00001149          	2020	A01	94.8	7
ORUC1000008W00001157          	2020	A01	86.4	7
ORUC1000008W00001166          	2020	A01	58.3	7
ORUC1000008W00001181          	2020	A01	79.5	7
ORUC1000008W00001187          	2020	A01	100.0	7
ORUC1000008W00001190          	2020	A01	42.0	7
ORUC1000008W00001197          	2020	A01	100.0	7
ORUC1000008W00001206          	2020	A01	100.0	7
ORUC1000009N00001149          	2020	A01	58.4	7
ORUC1000009N00001150          	2020	A01	41.6	
ORUC1000009N00001155          	2020	A01	12.7	
ORUC1000009N00001157          	2020	A01	36.4	
ORUC1000009N00001160          	2020	A01	41.4	
ORUC1000009N00001161          	2020	A01	58.6	7
ORUC1000009N00001166          	2020	A01	56.6	7
ORUC1000009N00001167          	2020	A01	23.2	
ORUC1000009N00001173          	2020	A01	74.0	7
ORUC1000009N00001180          	2020	A01	16.9	
ORUC1000009N00001181          	2020	A01	71.0	7
ORUC1000009N00001197          	2020	A01	87.4	7
ORUC1000009O00001149          	2020	A01	99.0	7
ORUC1000009O00001173          	2020	A01	84.1	7
ORUC1000009O00001181          	2020	A01	76.7	7
ORUC1000009O00001202          	2020	A01	100.0	7
ORUC1000009Q00001149          	2020	A01	96.6	7
ORUC1000009Q00001156          	2020	A01	47.6	
ORUC1000009Q00001157          	2020	A01	49.2	7
ORUC1000009Q00001160          	2020	A01	49.0	
ORUC1000009Q00001161          	2020	A01	51.0	7
ORUC1000009Q00001166          	2020	A01	77.4	7
ORUC1000009Q00001167          	2020	A01	21.9	
ORUC1000009Q00001171          	2020	A01	33.6	
ORUC1000009Q00001172          	2020	A01	15.8	
ORUC1000009Q00001173          	2020	A01	50.5	7
ORUC1000009Q00001176          	2020	A01	73.4	7
ORUC1000009Q00001177          	2020	A01	26.6	
ORUC1000009Q00001180          	2020	A01	27.1	
ORUC1000009Q00001181          	2020	A01	69.4	7
ORUC1000009Q00001190          	2020	A01	47.1	7
ORUC1000009Q00001191          	2020	A01	20.4	
ORUC1000009Q00001192          	2020	A01	23.7	
ORUC1000009Q00001197          	2020	A01	100.0	7
ORUC1000009S00001149          	2020	A01	91.2	7
ORUC1000009S00001156          	2020	A01	30.0	
ORUC1000009S00001157          	2020	A01	60.5	7
ORUC1000009S00001166          	2020	A01	77.6	7
ORUC1000009S00001171          	2020	A01	71.0	7
ORUC1000009S00001176          	2020	A01	75.9	7
ORUC1000009S00001180          	2020	A01	33.3	
